num_implements;num_tasks;num_vehicles;seed;full;time_horizon;num_periods;probabilityTA;probabilityTD;probabilityVA;probabilityVD;probabilityIA;probabilityID;t;toptimization;Obj;PenaltyCost;StaticCost;DistanciaTotal;Distancia_list;DesvDistancia;TaskDone_list;DesvTaskDone;TotalTasksDone;TasksCompleted
10;60;10;2;True;2000;2;0.05;0;0;0;0;0;136.74802422523499;1.2896039485931396;67747.36994202565;62284.581558206104;3726.3758682974794;1736.3999999999996;[176.84, 176.84, 176.84, 176.84, 176.84, 176.84, 176.84, 144.84, 176.84, 176.84];32.0;[4, 7, 2, 7, 9, 8, 7, 5, 6, 5];7;60;True
10;60;10;3;True;2000;2;0.05;0;0;0;0;0;186.03552174568176;1.4434363842010498;69595.23998496562;63794.21062948682;3601.2328062710512;2199.8;[205.94, 214.94, 243.02, 220.02, 243.02, 126.86, 243.02, 216.94, 243.02, 243.02];116.16000000000001;[4, 6, 4, 5, 8, 6, 7, 7, 6, 9];5;62;False
10;60;10;4;True;2000;2;0.05;0;0;0;0;0;142.1066484451294;1.6516528129577637;76285.07879494083;70684.74756747586;3810.919138350608;1789.3999999999996;[179.64, 179.64, 179.64, 179.64, 179.64, 179.64, 179.64, 179.64, 172.64, 179.64];7.0;[7, 8, 5, 5, 4, 8, 7, 6, 6, 8];4;64;False
10;60;10;5;True;2000;2;0.05;0;0;0;0;0;132.41005206108093;1.2433910369873047;66882.91806945029;61356.29561347871;3828.757164616755;1697.8999999999996;[170.89, 170.89, 170.89, 170.89, 170.89, 170.89, 170.89, 170.89, 159.89, 170.89];11.0;[3, 11, 8, 8, 5, 6, 7, 5, 4, 4];8;61;False
10;60;10;6;True;2000;2;0.05;0;0;0;0;0;221.37270784378052;1.3451685905456543;80573.72981799157;74553.95324191517;3664.991618588198;2354.78;[157.95, 183.63, 277.42, 250.42, 227.63, 245.63, 214.63, 295.42, 206.63, 295.42];137.47000000000003;[4, 4, 10, 6, 8, 7, 4, 8, 4, 10];6;65;False
10;70;10;1;True;2000;2;0.05;0;0;0;0;0;207.58499121665955;2.2875771522521973;89913.21527911285;82966.67704088843;4557.1614860527525;2389.4;[240.34, 240.34, 239.34, 240.34, 240.34, 240.34, 240.34, 240.34, 240.34, 227.34];13.0;[12, 6, 8, 5, 11, 5, 5, 7, 9, 8];7;76;False
10;70;10;2;True;2000;2;0.05;0;0;0;0;0;198.83224153518677;1.9871349334716797;84027.40471931951;77571.97596864606;4304.229945667869;2151.1900000000005;[238.15, 238.15, 172.37, 238.15, 162.4, 238.15, 175.37, 217.15, 233.15, 238.15];75.75;[7, 10, 4, 9, 7, 8, 6, 7, 6, 9];6;73;False
10;70;10;3;True;2000;2;0.05;0;0;0;0;0;169.4492335319519;1.6328306198120117;79342.27655587257;73381.1524357405;3991.0050843912763;1970.1199999999997;[172.33, 204.33, 204.33, 163.15, 204.33, 204.33, 204.33, 204.33, 204.33, 204.33];41.18000000000001;[5, 6, 6, 6, 8, 6, 8, 10, 7, 8];5;70;True
10;70;10;4;True;2000;2;0.05;0;0;0;0;0;185.57219791412354;1.640434980392456;88292.44157535284;81575.0962642592;4584.92055573819;2132.399999999999;[217.14, 217.14, 217.14, 217.14, 217.14, 217.14, 198.14, 217.14, 197.14, 217.14];20.0;[9, 8, 8, 6, 5, 6, 6, 9, 7, 9];4;73;False
10;70;10;5;True;2000;2;0.05;0;0;0;0;0;164.74132895469666;1.6949002742767334;79845.26170757221;73506.60324339964;4421.542888182266;1917.1000000000001;[191.71, 191.71, 191.71, 191.71, 191.71, 191.71, 191.71, 191.71, 191.71, 191.71];0.0;[5, 8, 9, 6, 5, 6, 9, 9, 5, 8];4;70;True
10;70;10;6;True;2000;2;0.05;0;0;0;0;0;155.28023648262024;2.2783048152923584;90108.68899311844;83892.00160646728;4453.510865650841;1763.1999999999996;[176.32, 176.32, 176.32, 176.32, 176.32, 176.32, 176.32, 176.32, 176.32, 176.32];0.0;[5, 5, 9, 5, 9, 8, 7, 9, 7, 9];4;73;False
10;80;10;1;True;2000;2;0.05;0;0;0;0;0;233.02001214027405;2.1760525703430176;97742.48456246693;90558.6882796331;4671.669974663595;2512.1;[253.71, 253.71, 250.71, 253.71, 253.71, 253.71, 231.71, 253.71, 253.71, 253.71];22.0;[11, 8, 6, 6, 11, 9, 5, 8, 9, 9];6;82;False
10;80;10;2;True;2000;2;0.05;0;0;0;0;0;211.7320318222046;2.3359899520874023;94524.97871575916;87264.4843955331;5021.153681563145;2239.3500000000004;[228.93, 228.93, 228.93, 228.93, 219.93, 228.93, 228.93, 187.98, 228.93, 228.93];40.95000000000002;[5, 8, 4, 13, 9, 10, 11, 7, 6, 8];9;81;False
10;80;10;3;True;2000;2;0.05;0;0;0;0;0;256.11497807502747;2.289198398590088;94748.55737961525;87347.06857881983;4808.486374718297;2593.0;[233.0, 211.0, 288.0, 288.0, 277.0, 217.0, 267.0, 263.0, 288.0, 261.0];77.0;[8, 7, 7, 6, 11, 9, 8, 9, 7, 10];5;82;False
10;80;10;4;True;2000;2;0.05;0;0;0;0;0;188.62566089630127;2.4920217990875244;96849.20562015586;89566.07185388944;5255.077170526952;2028.0999999999997;[204.81, 204.81, 184.81, 204.81, 204.81, 204.81, 204.81, 204.81, 204.81, 204.81];20.0;[11, 8, 7, 9, 6, 9, 8, 8, 6, 9];5;81;False
10;80;10;5;True;2000;2;0.05;0;0;0;0;0;198.40272569656372;2.486591339111328;95004.07432888815;87854.72126788639;5080.247837223643;2069.100000000001;[208.61, 208.61, 191.61, 208.61, 208.61, 208.61, 208.61, 208.61, 208.61, 208.61];17.0;[5, 11, 10, 11, 6, 5, 11, 8, 7, 8];6;82;False
10;80;10;6;True;2000;2;0.05;0;0;0;0;0;213.20315861701965;1.9954867362976074;100990.76049529928;93911.27265540363;4837.4375193459555;2242.09;[215.9, 188.99, 230.9, 230.9, 230.9, 230.9, 230.9, 230.9, 224.9, 226.9];41.91;[6, 6, 11, 10, 7, 11, 6, 9, 6, 10];5;82;False
10;90;10;1;True;2000;2;0.05;0;0;0;0;0;230.24967122077942;3.046495199203491;112442.09061298081;104848.86267514042;5290.464538723493;2302.7999999999997;[230.48, 230.48, 230.48, 228.48, 230.48, 230.48, 230.48, 230.48, 230.48, 230.48];2.0;[11, 8, 8, 4, 13, 11, 8, 7, 13, 9];9;92;False
10;90;10;2;True;2000;2;0.05;0;0;0;0;0;259.61039185523987;2.826206922531128;109946.37158268473;101570.5845458953;5979.069500196077;2396.7599999999993;[265.14, 265.14, 265.14, 221.14, 229.14, 265.14, 187.82, 204.82, 228.14, 265.14];77.32;[7, 10, 6, 13, 12, 11, 12, 6, 6, 10];7;93;False
10;90;10;3;True;2000;2;0.05;0;0;0;0;0;267.37661480903625;2.799346685409546;109706.34749767426;101585.8621012092;5501.843925389164;2618.6000000000004;[222.02, 254.02, 275.42, 270.02, 275.42, 220.02, 275.42, 275.42, 275.42, 275.42];55.400000000000006;[4, 8, 8, 9, 11, 7, 10, 14, 8, 14];10;93;False
10;90;10;4;True;2000;2;0.05;0;0;0;0;0;227.78563857078552;2.614866256713867;110723.22867113285;102737.47708758128;5679.986943529201;2305.7999999999997;[230.58, 230.58, 230.58, 230.58, 230.58, 230.58, 230.58, 230.58, 230.58, 230.58];0.0;[8, 9, 8, 7, 11, 11, 10, 11, 7, 10];4;92;False
10;90;10;5;True;2000;2;0.05;0;0;0;0;0;235.99775385856628;2.9850423336029053;110586.15981047438;102490.55851676429;5725.864543427715;2369.7;[236.97, 236.97, 236.97, 236.97, 236.97, 236.97, 236.97, 236.97, 236.97, 236.97];0.0;[6, 12, 10, 11, 7, 10, 10, 7, 9, 11];6;93;False
10;90;10;6;True;2000;2;0.05;0;0;0;0;0;225.21976923942566;2.6288671493530273;115997.95392010215;108136.80859642022;5612.278198037652;2248.9;[224.99, 223.99, 224.99, 224.99, 224.99, 224.99, 224.99, 224.99, 224.99, 224.99];1.0;[7, 7, 11, 7, 13, 11, 8, 9, 10, 10];6;93;False
10;100;10;1;True;2000;2;0.05;0;0;0;0;0;327.2950448989868;3.5820722579956055;126624.06839313052;117391.11525545428;6146.5003334212315;3086.5;[313.25, 313.25, 303.25, 313.25, 313.25, 313.25, 304.25, 313.25, 286.25, 313.25];27.0;[12, 7, 12, 8, 13, 9, 10, 10, 11, 11];6;103;False
10;100;10;2;True;2000;2;0.05;0;0;0;0;0;298.7060389518738;2.937455177307129;122949.06388378551;113594.74972930973;6590.571847125146;2763.7;[282.77, 278.77, 282.77, 282.77, 282.77, 282.77, 282.77, 222.77, 282.77, 282.77];59.99999999999997;[11, 8, 8, 11, 11, 12, 8, 10, 9, 13];5;101;False
10;100;10;3;True;2000;2;0.05;0;0;0;0;0;285.7103304862976;3.4706625938415527;125275.16825830613;116630.475630578;6025.851459148973;2618.7999999999993;[242.78, 268.78, 268.78, 268.78, 268.78, 227.78, 266.78, 268.78, 268.78, 268.78];40.99999999999997;[8, 9, 16, 11, 9, 8, 11, 8, 12, 11];8;103;False
10;100;10;4;True;2000;2;0.05;0;0;0;0;0;252.38662791252136;2.907167434692383;122957.76030240153;114292.27935899257;6252.083030843102;2413.4;[241.94, 241.94, 235.94, 241.94, 241.94, 241.94, 241.94, 241.94, 241.94, 241.94];6.0;[10, 11, 8, 8, 10, 11, 12, 11, 8, 11];4;100;True
10;100;10;5;True;2000;2;0.05;0;0;0;0;0;282.42089772224426;3.2764675617218018;124039.06232277445;115245.72423009496;6223.20276357781;2570.1;[258.91, 258.91, 258.91, 258.91, 258.91, 258.91, 258.91, 243.91, 254.91, 258.91];15.000000000000028;[9, 15, 12, 13, 11, 9, 8, 8, 9, 9];7;103;False
10;100;10;6;True;2000;2;0.05;0;0;0;0;0;320.42953848838806;3.8165194988250732;135097.05964561692;125853.94704698215;6324.423443418075;2918.65;[299.98, 253.7, 299.98, 299.98, 265.11, 299.98, 299.98, 299.98, 299.98, 299.98];46.28000000000003;[6, 9, 14, 11, 11, 13, 8, 11, 10, 13];8;106;False
10;30;10;1;True;2000;3;0.05;0;0;0;0;0;77.56474041938782;0.31085991859436035;32125.6412926919;28874.695209597583;1806.8582817100278;1444.1000000000001;[144.41, 144.41, 144.41, 144.41, 144.41, 144.41, 144.41, 144.41, 144.41, 144.41];0.0;[4, 3, 3, 1, 5, 3, 2, 3, 3, 3];4;30;True
10;30;10;2;True;2000;3;0.05;0;0;0;0;0;82.97933101654053;0.5099518299102783;36329.74189430102;32774.41799318475;2083.536180203873;1471.8;[130.28, 151.28, 151.28, 151.28, 146.28, 151.28, 151.28, 145.28, 142.28, 151.28];21.0;[2, 4, 2, 5, 3, 3, 3, 5, 2, 3];3;32;False
10;30;10;3;True;2000;3;0.05;0;0;0;0;0;126.36501574516296;0.49272608757019043;36816.99571593164;33125.04789576761;1893.476427961074;1798.47;[104.34, 171.92, 179.92, 181.92, 227.92, 110.77, 236.92, 156.92, 190.92, 236.92];132.57999999999998;[1, 3, 4, 2, 5, 3, 5, 3, 4, 3];4;33;False
10;30;10;4;True;2000;3;0.05;0;0;0;0;0;121.54121422767639;0.5107240676879883;39540.68923997119;35987.386451902115;1777.745479002498;1775.6000000000001;[136.66, 226.66, 143.66, 155.66, 174.66, 181.66, 226.66, 226.66, 117.66, 185.66];109.0;[3, 5, 2, 2, 1, 5, 5, 5, 3, 3];4;34;False
10;30;10;5;True;2000;3;0.05;0;0;0;0;0;72.88271903991699;0.40964722633361816;31706.729424414687;28733.96777544719;1681.6771150309323;1291.0999999999997;[132.81, 132.81, 132.81, 132.81, 122.81, 132.81, 132.81, 132.81, 117.81, 120.81];15.0;[1, 4, 5, 4, 2, 2, 4, 3, 2, 3];4;30;True
10;30;10;6;True;2000;3;0.05;0;0;0;0;0;65.82363367080688;0.3415372371673584;33169.74400942931;30443.01116094191;1580.691464045247;1146.0500000000002;[119.7, 74.75, 119.7, 119.7, 113.7, 119.7, 119.7, 119.7, 119.7, 119.7];44.95;[2, 2, 6, 3, 3, 1, 3, 4, 2, 4];5;30;True
10;40;10;1;True;2000;3;0.05;0;0;0;0;0;139.87724828720093;0.8317692279815674;48303.19399005368;43811.80466807072;2531.476716009442;1959.9000000000003;[233.69, 146.69, 149.69, 196.69, 233.69, 193.69, 186.69, 233.69, 168.69, 216.69];87.0;[7, 3, 5, 3, 6, 4, 3, 4, 3, 4];4;42;False
10;40;10;2;True;2000;3;0.05;0;0;0;0;0;102.57693266868591;0.45384907722473145;44623.48065908953;40406.11904442474;2592.2211434122987;1625.1000000000001;[168.21, 168.21, 168.21, 168.21, 168.21, 168.21, 168.21, 168.21, 111.21, 168.21];57.000000000000014;[4, 4, 2, 6, 5, 6, 3, 4, 2, 4];4;40;True
10;40;10;3;True;2000;3;0.05;0;0;0;0;0;102.0359308719635;0.65494704246521;43922.224770351495;39936.672276728685;2396.278650452462;1589.2600000000002;[122.29, 127.29, 170.46, 170.46, 170.46, 170.46, 146.46, 170.46, 170.46, 170.46];48.17;[2, 3, 5, 3, 5, 3, 4, 5, 5, 6];4;41;False
10;40;10;4;True;2000;3;0.05;0;0;0;0;0;101.41966915130615;1.138535737991333;50814.3228073628;46657.41429064362;2576.3727849039715;1580.4999999999998;[158.05, 158.05, 158.05, 158.05, 158.05, 158.05, 158.05, 158.05, 158.05, 158.05];0.0;[6, 5, 4, 4, 4, 6, 3, 3, 5, 5];3;45;False
