num_implements;num_tasks;num_vehicles;seed;full;time_horizon;num_periods;probabilityTA;probabilityTD;probabilityVA;probabilityVD;probabilityIA;probabilityID;t;toptimization;Obj;PenaltyCost;StaticCost;DistanciaTotal;Distancia_list;DesvDistancia;TaskDone_list;DesvTaskDone;TotalTasksDone;TasksCompleted
10;50;10;3;True;2000;1;0.05;0;0;0;0;0;179.69241905212402;1.3786401748657227;56099.15980086608;50543.45719122974;3043.129386600489;2512.56;[209.22, 255.24, 267.11, 267.11, 267.11, 217.22, 267.11, 228.22, 267.11, 267.11];57.890000000000015;[3, 7, 4, 3, 6, 5, 7, 3, 6, 9];6;53;False
10;50;10;4;True;2000;1;0.05;0;0;0;0;0;178.3773500919342;1.1982481479644775;56108.19468941663;50824.19415912122;2824.055194089624;2459.9;[214.09, 271.09, 271.09, 223.09, 271.09, 214.09, 271.09, 255.09, 198.09, 271.09];72.99999999999997;[5, 8, 5, 4, 2, 6, 4, 5, 4, 8];6;51;False
10;50;10;5;True;2000;1;0.05;0;0;0;0;0;182.8885657787323;1.300940990447998;58321.976783286766;52477.358183311386;3536.9680977805147;2307.6800000000003;[267.3, 225.3, 205.3, 267.3, 218.3, 231.3, 267.3, 181.98, 202.3, 241.3];85.32000000000002;[6, 7, 6, 4, 4, 5, 7, 3, 5, 7];4;54;False
10;50;10;6;True;2000;1;0.05;0;0;0;0;0;165.94531989097595;1.3277063369750977;58990.057440404074;53795.083590671944;2867.931968035104;2327.0;[193.49, 192.49, 245.58, 245.58, 245.58, 245.58, 245.58, 245.58, 245.58, 221.96];53.09;[3, 3, 5, 7, 6, 6, 5, 7, 3, 7];4;52;False
10;60;10;1;True;2000;1;0.05;0;0;0;0;0;199.5013725757599;1.8476524353027344;72607.67770678365;66204.85792304117;3790.3379670149384;2612.5000000000005;[264.15, 264.15, 235.15, 264.15, 264.15, 264.15, 264.15, 264.15, 264.15, 264.15];28.99999999999997;[8, 5, 4, 3, 11, 7, 5, 7, 7, 8];8;65;False
10;60;10;2;True;2000;1;0.05;0;0;0;0;0;199.70510268211365;1.6131882667541504;66878.79552559847;60564.49530673034;3785.0622422010783;2529.1999999999994;[243.12, 270.12, 196.12, 270.12, 257.12, 270.12, 270.12, 212.12, 270.12, 270.12];74.0;[6, 4, 3, 8, 7, 10, 7, 5, 5, 6];7;61;False
10;60;10;3;True;2000;1;0.05;0;0;0;0;0;253.65380597114563;1.6627299785614014;67322.24443248595;61012.69686025983;3616.2622505853356;2693.2999999999997;[348.87, 276.87, 257.87, 300.87, 298.87, 211.47, 218.87, 232.87, 284.87, 261.87];137.4;[6, 6, 4, 5, 9, 4, 7, 6, 5, 10];6;62;False
10;60;10;4;True;2000;1;0.05;0;0;0;0;0;180.33336424827576;1.5830810070037842;68260.15742951486;62358.744168154684;3521.7741346680114;2379.6;[238.96, 239.96, 239.96, 239.96, 239.96, 234.96, 239.96, 239.96, 225.96, 239.96];14.0;[6, 6, 6, 6, 4, 8, 6, 10, 4, 5];6;61;False
10;60;10;5;True;2000;1;0.05;0;0;0;0;0;194.96106266975403;1.630645751953125;66709.94804148635;60425.98173990855;3861.1310104070562;2422.8199999999997;[256.06, 256.06, 206.17, 256.06, 225.06, 256.06, 247.06, 215.17, 256.06, 249.06];49.890000000000015;[5, 10, 7, 7, 4, 6, 6, 5, 4, 8];6;62;False
10;60;10;6;True;2000;1;0.05;0;0;0;0;0;181.80783653259277;1.599012851715088;70987.06457208008;65269.86149931386;3311.6057922077966;2405.6000000000004;[245.26, 211.26, 245.26, 245.26, 245.26, 245.26, 232.26, 245.26, 245.26, 245.26];34.0;[4, 4, 4, 9, 9, 6, 3, 7, 7, 8];6;61;False
10;70;10;1;True;2000;1;0.05;0;0;0;0;0;268.559853553772;2.121332883834839;86912.91420317748;79366.16397865168;4496.958671545206;3049.7999999999997;[271.96, 258.96, 303.56, 317.56, 326.56, 326.56, 290.96, 326.56, 319.56, 307.56];67.60000000000002;[8, 5, 11, 4, 13, 5, 7, 9, 10, 4];9;76;False
10;70;10;2;True;2000;1;0.05;0;0;0;0;0;202.8917112350464;2.0951361656188965;77908.12642431095;71276.13398683287;4241.756942043934;2390.2;[244.22, 244.22, 244.22, 244.22, 244.22, 244.22, 229.22, 208.22, 243.22, 244.22];36.0;[6, 6, 4, 12, 7, 10, 8, 6, 6, 6];8;71;False
10;70;10;3;True;2000;1;0.05;0;0;0;0;0;327.8721139431;2.192957878112793;79515.73628988693;71992.93556815549;4159.263866737832;3363.54;[291.46, 377.46, 318.46, 319.46, 338.46, 267.4, 352.46, 411.46, 338.46, 348.46];144.06;[5, 7, 8, 8, 6, 6, 9, 9, 6, 8];4;72;False
10;70;10;4;True;2000;1;0.05;0;0;0;0;0;252.55235075950623;1.933046579360962;83275.61074128795;75792.54020704626;4632.116741946362;2850.96;[250.62, 315.59, 255.59, 274.59, 315.59, 315.59, 315.59, 259.59, 232.62, 315.59];82.96999999999997;[8, 11, 8, 6, 4, 8, 8, 7, 5, 6];7;71;False
10;70;10;5;True;2000;1;0.05;0;0;0;0;0;299.2266936302185;2.0872962474823;81648.90652672402;74005.24176275902;4631.354978906733;3012.32;[364.4, 347.4, 231.56, 371.4, 290.4, 301.4, 324.4, 257.4, 235.56, 288.4];139.83999999999997;[7, 10, 7, 10, 5, 5, 7, 5, 8, 10];5;74;False
10;70;10;6;True;2000;1;0.05;0;0;0;0;0;212.77230310440063;2.0664525032043457;83375.66890303623;76595.85541905569;4170.046698663523;2609.8000000000006;[261.38, 257.38, 261.38, 261.38, 261.38, 261.38, 261.38, 261.38, 261.38, 261.38];4.0;[4, 4, 6, 8, 8, 9, 5, 7, 11, 8];7;70;True
10;80;10;1;True;2000;1;0.05;0;0;0;0;0;298.5106613636017;3.1500723361968994;95305.42703674584;87333.23016717526;4701.116724430795;3271.1;[318.21, 320.21, 310.21, 330.21, 332.21, 331.21, 332.21, 332.21, 332.21, 332.21];22.0;[4, 6, 8, 5, 10, 10, 6, 13, 10, 10];9;82;False
10;80;10;2;True;2000;1;0.05;0;0;0;0;0;346.0306215286255;2.7317676544189453;94994.12985656032;86443.49570792353;5197.840163571631;3352.7999999999993;[305.78, 396.78, 352.78, 338.78, 322.78, 396.78, 290.78, 284.78, 278.78, 384.78];118.0;[8, 8, 6, 12, 5, 14, 11, 6, 7, 7];9;84;False
10;80;10;3;True;2000;1;0.05;0;0;0;0;0;310.0524296760559;2.5752527713775635;90244.13577252423;82117.1993683751;4837.738381612188;3289.2000000000007;[344.72, 301.72, 305.72, 329.72, 354.72, 323.72, 264.72, 354.72, 354.72, 354.72];90.0;[6, 7, 8, 8, 11, 7, 8, 7, 9, 10];5;81;False
10;80;10;4;True;2000;1;0.05;0;0;0;0;0;252.24222898483276;2.535334587097168;95995.58451206396;87869.66188670241;5352.363250999338;2773.5400000000004;[280.55, 280.55, 280.55, 271.55, 280.55, 280.55, 280.55, 280.55, 257.59, 280.55];22.960000000000036;[9, 9, 13, 6, 6, 9, 7, 12, 5, 6];8;82;False
10;80;10;5;True;2000;1;0.05;0;0;0;0;0;238.02543568611145;2.795766592025757;90319.55439130105;82672.05830397032;5003.674395749792;2643.7800000000007;[264.88, 264.88, 262.88, 264.88, 264.88, 264.88, 264.88, 261.86, 264.88, 264.88];3.019999999999982;[8, 11, 10, 9, 7, 9, 8, 4, 8, 7];7;81;False
10;80;10;6;True;2000;1;0.05;0;0;0;0;0;261.0524513721466;2.5029053688049316;101740.69027210095;93812.01965459622;5003.942065445896;2924.7000000000007;[293.47, 287.47, 293.47, 293.47, 293.47, 293.47, 289.47, 293.47, 293.47, 293.47];6.0;[6, 5, 12, 9, 11, 10, 10, 8, 7, 7];7;85;False
10;90;10;1;True;2000;1;0.05;0;0;0;0;0;321.615690946579;2.766979217529297;107949.18409706092;99329.62276769191;5277.495977257961;3342.1;[341.71, 316.71, 340.71, 341.71, 341.71, 341.71, 292.71, 341.71, 341.71, 341.71];49.0;[6, 7, 9, 5, 11, 11, 9, 14, 12, 8];9;92;False
10;90;10;2;True;2000;1;0.05;0;0;0;0;0;379.0171699523926;3.265932083129883;109347.11085167731;100063.79272781107;5865.059420775609;3418.26;[298.04, 365.96, 355.48, 401.63, 343.48, 340.48, 261.04, 313.04, 337.48, 401.63];140.58999999999997;[9, 7, 7, 13, 10, 12, 9, 9, 7, 11];6;94;False
10;90;10;3;True;2000;1;0.05;0;0;0;0;0;430.28617811203003;3.515155792236328;107598.54303353364;98021.25429910097;5706.477455701096;3870.7899999999995;[411.83, 341.66, 391.83, 350.66, 397.83, 357.66, 374.83, 373.83, 453.83, 416.83];112.16999999999996;[9, 6, 10, 12, 9, 9, 7, 8, 11, 13];7;94;False
10;90;10;4;True;2000;1;0.05;0;0;0;0;0;285.6224699020386;3.072519063949585;107058.70365641032;98380.40554452047;5753.091853386896;2925.2;[293.52, 293.52, 289.52, 293.52, 293.52, 293.52, 293.52, 293.52, 287.52, 293.52];6.0;[15, 8, 6, 8, 7, 12, 10, 12, 5, 9];10;92;False
10;90;10;5;True;2000;1;0.05;0;0;0;0;0;274.9723410606384;2.8630266189575195;103812.00765480529;95464.45442634911;5490.539373374246;2856.9999999999995;[288.2, 288.2, 288.2, 288.2, 288.2, 288.2, 288.2, 265.2, 288.2, 286.2];23.0;[7, 12, 12, 13, 8, 10, 9, 8, 6, 6];7;91;False
10;90;10;6;True;2000;1;0.05;0;0;0;0;0;327.0823199748993;3.270247459411621;112035.6967327579;103285.20011435874;5384.470237041;3366.0000000000005;[325.9, 319.9, 341.9, 341.9, 341.9, 341.9, 341.9, 341.9, 341.9, 326.9];22.0;[7, 4, 15, 10, 9, 6, 9, 10, 11, 11];11;92;False
10;100;10;1;True;2000;1;0.05;0;0;0;0;0;396.9844853878021;3.8863565921783447;121022.42551708895;111416.99961458606;5939.538575229841;3665.8599999999997;[373.06, 348.19, 360.06, 361.06, 375.06, 367.06, 346.19, 357.06, 389.06, 389.06];42.870000000000005;[8, 10, 12, 7, 17, 7, 5, 9, 12, 15];12;102;False
10;100;10;2;True;2000;1;0.05;0;0;0;0;0;362.0704710483551;3.7755277156829834;117857.54871191065;107942.49092012277;6426.912834150293;3488.1000000000004;[356.51, 356.51, 356.51, 336.51, 356.51, 356.51, 333.51, 354.51, 324.51, 356.51];32.0;[8, 11, 8, 10, 12, 13, 9, 8, 9, 12];5;100;True
10;100;10;3;True;2000;1;0.05;0;0;0;0;0;457.43955969810486;3.946547269821167;123248.94039208768;113154.23694756634;6325.24270040161;3769.499999999999;[370.95, 440.95, 428.95, 370.95, 364.95, 330.95, 309.95, 376.95, 401.95, 372.95];131.0;[8, 13, 14, 8, 12, 7, 9, 8, 10, 16];9;105;False
