num_implements;num_tasks;num_vehicles;seed;full;time_horizon;num_periods;probabilityTA;probabilityTD;probabilityVA;probabilityVD;probabilityIA;probabilityID;t;toptimization;Obj;PenaltyCost;StaticCost;DistanciaTotal;Distancia_list;DesvDistancia;TaskDone_list;DesvTaskDone
20;70;20;6;True;2000;3;0;0;0;0;0;0;188.68338108062744;4.680857181549072;57154.44982528607;51252.8465814816;4072.577168023677;1829.07;[96.49, 96.49, 96.49, 96.49, 96.49, 96.49, 96.49, 96.49, 96.49, 96.49, 78.49, 96.49, 96.49, 96.49, 96.49, 41.76, 96.49, 68.49, 96.49, 96.49];54.73;[5, 3, 5, 3, 5, 7, 3, 4, 4, 3, 1, 1, 3, 2, 5, 3, 3, 4, 3, 3];6
20;80;20;1;True;2000;3;0;0;0;0;0;0;272.4114685058594;7.537414073944092;67908.26679970151;60762.65552419851;4609.141441853552;2536.3799999999997;[135.08, 96.08, 135.08, 135.08, 135.08, 114.08, 114.08, 135.08, 135.08, 135.08, 130.86, 135.08, 135.08, 104.08, 125.08, 135.08, 96.08, 135.08, 135.08, 135.08];39.000000000000014;[6, 3, 4, 5, 5, 4, 3, 7, 4, 3, 3, 6, 3, 2, 2, 4, 2, 4, 6, 4];5
20;80;20;2;True;2000;3;0;0;0;0;0;0;257.6001853942871;6.429194211959839;69028.85061444379;61682.64047719132;4885.959850568223;2460.2399999999993;[126.58, 131.58, 131.58, 131.58, 108.58, 131.58, 122.58, 117.58, 131.58, 131.58, 131.58, 131.58, 117.58, 131.58, 131.58, 131.58, 68.22, 131.58, 131.58, 88.58];63.360000000000014;[4, 6, 2, 3, 3, 4, 3, 3, 4, 4, 4, 5, 6, 4, 4, 3, 3, 6, 6, 3];4
20;80;20;3;True;2000;3;0;0;0;0;0;0;208.55902290344238;6.724978685379028;59803.51780478934;53129.36270477696;4830.648533256487;1843.5400000000006;[95.45, 95.45, 95.45, 95.45, 95.45, 55.99, 95.45, 95.45, 95.45, 95.45, 78.45, 95.45, 95.45, 95.45, 94.45, 95.45, 95.45, 95.45, 87.45, 95.45];39.46;[4, 5, 3, 5, 5, 3, 3, 4, 3, 6, 2, 3, 3, 4, 3, 6, 3, 5, 5, 5];4
20;80;20;4;True;2000;3;0;0;0;0;0;0;263.9980731010437;11.282793760299683;71231.20441793409;63625.716531310114;5098.534256140723;2507.0099999999998;[123.2, 129.87, 129.87, 129.87, 125.2, 129.87, 121.2, 129.87, 129.87, 129.87, 66.16, 129.87, 123.2, 129.87, 129.87, 129.87, 129.87, 129.87, 129.87, 129.87];63.71000000000001;[4, 7, 2, 6, 2, 3, 3, 4, 4, 3, 3, 3, 2, 7, 4, 5, 6, 4, 4, 4];5
20;80;20;5;True;2000;3;0;0;0;0;0;0;292.57602167129517;7.096602916717529;69132.4918002494;61386.20686479867;4853.953782764577;2892.3999999999987;[115.12, 149.12, 149.12, 149.12, 149.12, 139.12, 149.12, 149.12, 149.12, 149.12, 149.12, 125.12, 149.12, 149.12, 136.12, 149.12, 140.12, 149.12, 149.12, 149.12];34.0;[2, 4, 4, 4, 4, 2, 6, 2, 4, 4, 6, 4, 4, 3, 5, 7, 4, 4, 3, 4];5
20;80;20;6;True;2000;3;0;0;0;0;0;0;222.24805879592896;9.057831287384033;68938.99839990301;62183.370386998904;4594.192444848234;2161.399999999999;[111.57, 111.57, 111.57, 111.57, 111.57, 111.57, 107.57, 111.57, 111.57, 73.57, 101.57, 111.57, 111.57, 111.57, 111.57, 111.57, 111.57, 93.57, 111.57, 111.57];38.0;[5, 4, 4, 4, 9, 7, 3, 3, 5, 2, 2, 1, 5, 2, 5, 4, 5, 3, 3, 4];8
20;90;20;1;True;2000;3;0;0;0;0;0;0;254.2001461982727;8.844087839126587;81019.92287348898;73693.07103622705;5098.091102336598;2228.75;[111.47, 111.47, 110.82, 111.47, 111.47, 111.47, 111.47, 111.47, 111.47, 111.47, 111.47, 111.47, 111.47, 111.47, 111.47, 111.47, 111.47, 111.47, 111.47, 111.47];0.6500000000000057;[6, 4, 5, 6, 7, 4, 4, 7, 5, 3, 3, 4, 5, 3, 2, 6, 3, 4, 3, 6];5
20;90;20;2;True;2000;3;0;0;0;0;0;0;252.22519493103027;7.312527656555176;80957.31325197438;73085.99619282251;5721.888121717306;2149.370000000001;[111.64, 111.64, 111.64, 111.64, 111.64, 111.64, 111.64, 111.64, 111.64, 111.64, 76.21, 111.64, 109.64, 111.64, 111.64, 111.64, 83.64, 111.64, 111.64, 93.64];35.43000000000001;[4, 8, 4, 5, 7, 3, 4, 4, 3, 4, 4, 6, 5, 4, 4, 4, 4, 4, 5, 4];5
20;90;20;3;True;2000;3;0;0;0;0;0;0;261.57781410217285;7.328616142272949;76154.02052390599;68420.72302337382;5435.080382309917;2298.1999999999994;[118.06, 118.06, 118.06, 118.06, 118.06, 98.06, 118.06, 118.06, 118.06, 118.06, 101.06, 118.06, 118.06, 118.06, 118.06, 118.06, 118.06, 118.06, 92.06, 118.06];26.0;[5, 7, 5, 5, 4, 5, 4, 6, 4, 5, 4, 3, 4, 4, 4, 4, 3, 5, 5, 4];4
20;90;20;4;True;2000;3;0;0;0;0;0;0;290.51234674453735;14.805582761764526;83704.2153938426;75493.03712122483;5578.074429488708;2633.1999999999994;[133.31, 137.31, 129.31, 123.31, 119.31, 137.31, 137.31, 127.31, 105.31, 137.31, 110.31, 137.31, 137.31, 137.31, 137.31, 137.31, 137.31, 137.31, 137.31, 137.31];32.0;[4, 6, 3, 6, 2, 5, 4, 3, 3, 5, 4, 3, 1, 6, 4, 5, 8, 6, 7, 5];7
20;90;20;5;True;2000;3;0;0;0;0;0;0;277.8194508552551;7.743501663208008;81686.49239260613;73878.02611511841;5313.025887443885;2495.4899999999993;[126.85, 126.85, 126.85, 126.85, 126.85, 126.85, 126.85, 126.85, 126.85, 126.85, 126.85, 114.08, 98.11, 126.85, 126.85, 126.85, 126.85, 126.85, 126.85, 126.85];28.739999999999995;[4, 7, 6, 4, 4, 4, 5, 2, 3, 5, 5, 4, 4, 3, 4, 7, 5, 4, 7, 3];5
20;90;20;6;True;2000;3;0;0;0;0;0;0;260.80229330062866;13.435776948928833;85099.71509228273;77673.51366335363;5146.10434450414;2279.999999999999;[102.85, 118.85, 118.85, 118.85, 118.85, 118.85, 118.85, 118.85, 118.85, 118.85, 87.85, 118.85, 118.85, 118.85, 118.85, 108.85, 118.85, 78.85, 118.85, 118.85];40.0;[6, 5, 4, 4, 6, 5, 4, 3, 4, 2, 4, 1, 7, 4, 5, 6, 7, 3, 3, 7];6
20;100;20;1;True;2000;3;0;0;0;0;0;0;323.9538607597351;10.539644241333008;103401.63865886409;94914.35496298794;5740.979529604023;2746.4000000000005;[139.17, 124.17, 139.17, 139.17, 139.17, 139.17, 139.17, 139.17, 139.17, 137.17, 139.17, 139.17, 139.17, 138.17, 120.17, 139.17, 139.17, 139.17, 139.17, 139.17];18.999999999999986;[7, 4, 6, 5, 5, 6, 5, 9, 8, 3, 3, 5, 5, 3, 3, 4, 4, 4, 6, 5];6
20;100;20;2;True;2000;3;0;0;0;0;0;0;286.74962759017944;12.611214876174927;102935.28241146496;94024.36547716596;6510.19912239794;2400.7299999999996;[122.08, 122.08, 122.08, 122.08, 122.08, 122.08, 122.08, 122.08, 111.08, 122.08, 122.08, 122.08, 122.08, 122.08, 122.08, 122.08, 92.21, 122.08, 122.08, 122.08];29.870000000000005;[6, 10, 3, 5, 7, 6, 4, 4, 4, 4, 4, 6, 7, 4, 5, 4, 5, 4, 4, 4];7
20;100;20;3;True;2000;3;0;0;0;0;0;0;318.09426641464233;9.48716115951538;95507.16119363383;87157.32315128771;5955.533478754436;2394.3699999999994;[126.47, 126.47, 126.47, 126.47, 126.47, 67.68, 126.47, 126.47, 126.47, 126.47, 94.85, 123.47, 126.47, 126.47, 126.47, 126.47, 126.47, 126.47, 84.85, 126.47];58.78999999999999;[5, 7, 5, 7, 5, 3, 3, 5, 4, 7, 5, 5, 3, 5, 4, 5, 3, 6, 6, 7];4
20;100;20;4;True;2000;3;0;0;0;0;0;0;298.53112983703613;12.476642370223999;103872.04257208282;95269.45765727521;6135.518889601838;2467.14;[121.82, 126.82, 126.82, 126.82, 126.82, 120.82, 126.82, 126.82, 99.56, 126.82, 108.82, 126.82, 126.82, 126.82, 126.82, 126.82, 126.82, 126.82, 126.82, 113.82];27.25999999999999;[4, 9, 2, 7, 3, 4, 6, 4, 5, 4, 4, 4, 4, 6, 5, 7, 6, 5, 7, 4];7
20;100;20;5;True;2000;3;0;0;0;0;0;0;315.39307737350464;9.21793007850647;97712.69623652997;89222.70290105375;5924.82085964913;2565.1800000000007;[133.94, 133.94, 133.94, 133.94, 113.71, 133.94, 133.94, 110.71, 133.94, 133.94, 133.94, 84.24, 114.71, 133.94, 133.94, 133.94, 132.71, 133.94, 133.94, 133.94];49.7;[5, 4, 7, 5, 4, 5, 7, 3, 3, 7, 5, 4, 5, 3, 6, 6, 6, 4, 6, 5];4
