num_implements;num_tasks;num_vehicles;seed;full;time_horizon;num_periods;probabilityTA;probabilityTD;probabilityVA;probabilityVD;probabilityIA;probabilityID;t;toptimization;Obj;PenaltyCost;StaticCost;DistanciaTotal;Distancia_list;DesvDistancia;TaskDone_list;DesvTaskDone
20;100;20;5;True;2000;4;0;0;0;0;0;0;340.557156085968;12.659730911254883;91505.74314655854;82827.25886917114;5985.213151766623;2693.3599999999997;[138.7, 138.7, 138.7, 138.7, 131.7, 138.7, 138.7, 121.7, 138.7, 138.7, 138.7, 97.06, 138.7, 138.7, 138.7, 138.7, 138.7, 123.7, 138.7, 138.7];41.639999999999986;[6, 6, 9, 5, 5, 5, 7, 4, 3, 6, 5, 3, 4, 5, 6, 4, 4, 4, 7, 2];7
20;100;20;6;True;2000;4;0;0;0;0;0;0;286.1271262168884;24.547675848007202;91810.29403409391;83782.86254692078;5737.375221345159;2290.1200000000003;[119.71, 119.71, 119.71, 119.71, 119.71, 119.71, 105.48, 119.71, 119.71, 112.71, 78.32, 103.48, 119.71, 119.71, 119.71, 94.48, 119.71, 119.71, 119.71, 119.71];41.39;[6, 4, 6, 5, 5, 8, 7, 4, 5, 4, 3, 6, 6, 4, 2, 5, 6, 3, 3, 8];6
30;60;30;1;True;2000;2;0;0;0;0;0;0;124.11405658721924;5.176074743270874;45466.34267855961;40049.56289052963;3480.920762544909;1935.8;[66.76, 66.76, 54.76, 66.76, 66.76, 64.76, 66.76, 66.76, 66.76, 62.76, 66.76, 66.76, 66.76, 66.76, 66.76, 66.76, 51.76, 66.76, 66.76, 66.76, 66.76, 34.76, 66.76, 66.76, 66.76, 66.76, 64.76, 66.76, 66.76, 66.76];32.00000000000001;[3, 2, 1, 2, 4, 1, 2, 3, 1, 1, 3, 3, 3, 2, 1, 3, 3, 3, 3, 1, 3, 1, 3, 2, 1, 1, 2, 2];3
30;60;30;2;True;2000;2;0;0;0;0;0;0;147.33182954788208;5.545900106430054;44669.085349717825;38670.17229557037;3709.4610364235145;2289.349999999999;[79.81, 80.81, 80.81, 80.81, 80.81, 80.81, 80.81, 75.81, 80.81, 80.81, 80.81, 80.81, 70.81, 80.81, 80.81, 80.81, 25.86, 80.81, 80.81, 70.81, 80.81, 80.81, 80.81, 80.81, 80.81, 80.81, 80.81, 80.81, 56.81, 50.81];54.95;[1, 3, 1, 4, 2, 3, 2, 1, 1, 1, 2, 2, 3, 1, 3, 1, 1, 2, 2, 1, 3, 3, 3, 4, 3, 1, 2, 2, 2];3
30;60;30;3;True;2000;2;0;0;0;0;0;0;124.36326313018799;5.6640331745147705;41935.53750672397;36610.757390499115;3521.5755328828586;1803.0999999999988;[64.07, 64.07, 64.07, 64.07, 64.07, 64.07, 29.07, 64.07, 64.07, 64.07, 34.07, 64.07, 64.07, 64.07, 64.07, 64.07, 64.07, 64.07, 61.07, 64.07, 64.07, 64.07, 64.07, 49.07, 64.07, 64.07, 64.07, 28.07, 64.07, 64.07];35.99999999999999;[1, 2, 2, 3, 1, 2, 2, 2, 1, 3, 1, 2, 1, 4, 2, 2, 1, 2, 4, 1, 1, 2, 2, 2, 2, 2, 3, 1, 2, 4];3
30;60;30;4;True;2000;2;0;0;0;0;0;0;186.53158521652222;6.0065391063690186;48315.17546276807;42423.730684280396;3407.4795703897357;2483.8399999999992;[75.81, 92.81, 41.83, 92.81, 92.81, 92.81, 92.81, 88.81, 85.81, 92.81, 29.07, 92.81, 58.81, 92.81, 92.81, 92.81, 92.81, 92.81, 92.81, 67.81, 92.81, 15.07, 92.81, 92.81, 92.81, 92.81, 92.81, 73.81, 92.81, 90.81];77.74000000000001;[1, 3, 1, 2, 2, 1, 2, 1, 1, 2, 2, 1, 2, 4, 3, 3, 2, 4, 3, 2, 2, 1, 1, 3, 1, 1, 2, 3, 4];3
30;60;30;5;True;2000;2;0;0;0;0;0;0;115.15294075012207;5.395352125167847;42455.82878150944;37316.6245136261;3594.4923018183677;1544.7900000000002;[54.91, 54.91, 54.91, 54.91, 35.91, 54.91, 54.91, 54.91, 54.91, 54.91, 54.91, 3.0, 54.91, 54.91, 54.91, 54.91, 54.91, 49.91, 54.91, 54.91, 54.91, 54.91, 54.91, 54.91, 28.31, 54.91, 54.91, 54.91, 54.91, 54.91];51.91;[2, 2, 4, 2, 2, 1, 2, 1, 1, 2, 3, 2, 2, 4, 2, 1, 1, 3, 2, 3, 3, 2, 1, 1, 3, 2, 2, 4];3
30;60;30;6;True;2000;2;0;0;0;0;0;0;127.17931747436523;5.290349960327148;48645.324803989206;43528.34255743027;3205.9267858050293;1911.009999999999;[68.57, 68.57, 68.57, 68.57, 68.57, 68.57, 68.57, 68.57, 68.57, 32.57, 62.57, 68.57, 68.57, 68.57, 68.57, 32.57, 68.57, 68.57, 68.57, 68.57, 68.57, 68.57, 68.57, 44.57, 68.57, 68.57, 68.57, 61.57, 31.48, 68.57];37.08999999999999;[2, 2, 2, 4, 4, 3, 1, 2, 2, 1, 1, 3, 2, 2, 2, 1, 3, 2, 2, 2, 2, 2, 4, 1, 1, 3, 3, 1];3
30;70;30;1;True;2000;2;0;0;0;0;0;0;196.29919719696045;6.424429178237915;55953.45929070892;49096.900598526;4135.086160644006;2721.5600000000013;[100.13, 56.12, 80.13, 100.13, 100.13, 84.13, 82.13, 100.13, 100.13, 71.13, 59.13, 100.13, 100.13, 100.13, 100.13, 100.13, 60.13, 100.13, 100.13, 100.13, 100.13, 55.8, 100.13, 100.13, 100.13, 100.13, 79.13, 94.13, 97.13, 100.13];44.33;[5, 1, 1, 2, 3, 1, 2, 3, 2, 1, 1, 1, 3, 3, 2, 3, 3, 3, 4, 3, 3, 1, 4, 2, 2, 3, 3, 3, 2];4
30;70;30;2;True;2000;2;0;0;0;0;0;0;140.34546899795532;5.5463457107543945;52731.74703657875;46450.48665142059;4212.661674775701;2068.560000000001;[70.65, 70.65, 70.65, 70.65, 70.65, 70.65, 70.65, 67.65, 70.65, 70.65, 70.65, 70.65, 58.65, 70.65, 70.65, 70.65, 49.71, 70.65, 70.65, 70.65, 70.65, 70.65, 70.65, 70.65, 70.65, 70.65, 70.65, 70.65, 70.65, 55.65];20.940000000000005;[2, 3, 1, 4, 3, 3, 2, 3, 1, 2, 2, 3, 2, 1, 4, 1, 2, 1, 4, 3, 2, 2, 3, 3, 5, 1, 2, 2, 1, 2];4
